cluster_id;cluster_subcluster_indicatie;cluster_geometrie;cluster_wgs84_lat;cluster_wgs84_lon;cluster_datum_opvoer_cluster;cluster_datum_wijziging;cluster_datum_ontstaan_cluster;cluster_datum_einde_cluster;cluster_status;cluster_fractie_volume;cluster_fractie_aantal;gbd_buurt_identificatie;gbd_buurt_volgnummer;gbd_buurt_naam;gbd_buurt_code;gbd_buurt_begingeldigheid;gbd_buurt_cbs_code;gbd_wijk_identificatie;gbd_wijk_volgnummer;gbd_wijk_naam;gbd_wijk_code;gbd_wijk_begingeldigheid;gbd_wijk_cbs_code;gbd_stadsdeel_identificatie;gbd_stadsdeel_volgnummer;gbd_stadsdeel_naam;gbd_stadsdeel_code;gbd_stadsdeel_begingeldigheid;gbd_ggwgebied_identificatie;gbd_ggwgebied_volgnummer;gbd_ggwgebied_naam;gbd_ggwgebied_code;gbd_ggwgebied_begingeldigheid;woonplaats_naam;woonplaats_begingeldigheid;bag_openbareruimte_identificatie;bag_openbareruimte_volgnummer;bag_openbareruimte_naam;bag_openbareruimte_type;bag_openbareruimte_begingeldigheid;bag_adres_identificatie_verblijfsobject;bag_adres_identificatie_nummeraanduiding;bag_adres_identificatie_openbare_ruimte;bag_adres_identificatie_woonplaats;bag_adres_volgnummer_verblijfsobject;bag_adres_volgnummer_nummeraanduiding;bag_adres_volgnummer_openbare_ruimte;bag_adres_volgnummer_woonplaats;bag_adres_openbare_ruimte_naam;bag_adres_nummeraanduiding_huisnummer;bag_adres_nummeraanduiding_huisletter;bag_adres_nummeraanduiding_huisnummertoevoeging;bag_adres_nummeraanduiding_postcode;bag_adres_woonplaatsnaam;bag_adres_begingeldigheid
114849.043|486149.795;false;POINT(114849.042646946 486149.79549542);52.36177000;4.79776000;2020-01-28 15:15:20.500395;2016-12-07 00:00:00;2016-12-07;;1;"{""Plastic:4 m3""}";{Plastic:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004749;7;Osdorper Ban;Weg;2014-01-10;0363010001000374;0363200000483946;0363300000004749;3594;6;3;7;3;Osdorper Ban;114;;;1068MK;Amsterdam;2010-09-09
114854.168|485454.273;false;POINT(114854.167658629 485454.272729579);52.35551958;4.79791826;2020-01-28 15:15:20.500395;2013-11-02 00:00:00;2013-11-02;;1;"{""Rest:10 m3"",""Glas:3 m3"",""Papier:3 m3"",""Plastic:4 m3""}";{Rest:2,Glas:1,Papier:1,Plastic:1};3630000000450;2;Zuidwestkwadrant Osdorp Noord;F82c;2010-05-01;BU03638202;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000002816;7;Ekingenstraat;Weg;2014-01-10;0363010001034844;0363200000499187;0363300000004933;3594;9;3;7;3;Wolbrantskerkweg;92;B;;1069DA;Amsterdam;2013-02-23
114859.851|486321.302;true;POINT(114859.851447492 486321.301741168);52.36331215;4.79789820;2020-01-28 15:15:20.500395;2014-11-20 00:00:00;2014-11-20;;1;"{""Glas:3 m3"",""Papier:5 m3""}";{Glas:1,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004883;7;Wildeman;Weg;2014-01-10;0363010000869537;0363200000327672;0363300000004883;3594;9;3;7;3;Wildeman;27;;1;1068BH;Amsterdam;2018-11-02
114864.309|486314.050;true;POINT(114864.308687466 486314.049675562);52.36324730;4.79796450;2020-01-28 15:15:20.500395;2014-11-20 00:00:00;2014-11-20;;1;"{""Rest:10 m3""}";{Rest:2};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004883;7;Wildeman;Weg;2014-01-10;0363010000869537;0363200000327672;0363300000004883;3594;9;3;7;3;Wildeman;27;;1;1068BH;Amsterdam;2018-11-02
114870.343|485129.873;false;POINT(114870.343251567 485129.872515059);52.35260530;4.79819438;2020-01-28 15:15:20.500395;2013-11-23 00:00:00;2013-11-23;;1;"{""Rest:15 m3"",""Papier:3 m3""}";{Rest:3,Papier:1};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004895;7;Willem Heselaarsstraat;Weg;2014-01-10;0363010001962872;0363200000535487;0363300000004895;3594;7;3;7;3;Willem Heselaarsstraat;80;;;1069KA;Amsterdam;2013-02-24
114872.082|486011.284;false;POINT(114872.082356051 486011.283614008);52.36052685;4.79811475;2020-01-28 15:15:20.500395;2014-11-20 00:00:00;2014-11-20;;1;"{""Rest:5 m3"",""Papier:3 m3""}";{Rest:1,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000005330;7;Vreedenhaven;Weg;2014-01-10;0363010000857954;0363200000316264;0363300000005330;3594;9;3;7;3;Vreedenhaven;7;;1;1068DT;Amsterdam;2013-02-10
114880.163|485063.429;false;POINT(114880.163196696 485063.429103059);52.35200888;4.79834643;2020-01-28 15:15:20.500395;2013-03-11 00:00:00;2013-03-11;;1;"{""Rest:10 m3"",""Glas:3 m3"",""Papier:3 m3"",""Plastic:4 m3""}";{Rest:2,Glas:1,Papier:1,Plastic:1};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004895;7;Willem Heselaarsstraat;Weg;2014-01-10;0363010001163516;0363200000506981;0363300000004372;3594;9;3;7;3;Pieter Calandlaan;216;A;;1069LA;Amsterdam;2013-02-23
114881.891|486205.263;false;POINT(114881.891330846 486205.263281066);52.36227090;4.79823560;2020-01-28 15:15:20.500395;2014-11-02 00:00:00;2014-11-02;;1;"{""Rest:10 m3""}";{Rest:2};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003867;7;Nieuwe Laan;Weg;2014-01-10;0363010000869615;0363200000327750;0363300000004883;3594;12;3;7;3;Wildeman;64;;1;1068BP;Amsterdam;2018-11-02
114884.777|488348.117;false;POINT(114884.777480564 488348.117105812);52.38152932;4.79802221;2020-01-28 15:15:20.500395;2017-07-03 00:00:00;2017-07-03;;1;"{""Rest:5 m3""}";{Rest:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000002623;7;Aalbersestraat;Weg;2014-01-10;0363010000557349;0363200000020207;0363300000002623;3594;7;3;7;3;Aalbersestraat;276;;;1067GP;Amsterdam;2010-09-09
114885.580|488230.869;false;POINT(114885.580195285 488230.86894125);52.38047565;4.79804800;2020-01-28 15:15:20.500395;2017-10-26 00:00:00;2017-10-26;;1;"{""Glas:4 m3"",""Papier:5 m3""}";{Glas:1,Papier:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000002623;7;Aalbersestraat;Weg;2014-01-10;0363010000557300;0363200000020158;0363300000002623;3594;12;3;7;3;Aalbersestraat;250;;1;1067GN;Amsterdam;2019-10-18
114886.271|488272.250;false;POINT(114886.270715027 488272.250141505);52.38084760;4.79805320;2020-01-28 15:15:20.500395;2017-07-03 00:00:00;2017-07-03;;1;"{""Rest:5 m3""}";{Rest:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000002623;7;Aalbersestraat;Weg;2014-01-10;0363010000557315;0363200000020173;0363300000002623;3594;8;3;7;3;Aalbersestraat;258;;;1067GN;Amsterdam;2010-09-09
114920.521|488595.856;true;POINT(114920.521061682 488595.856108924);52.38375840;4.79851760;2020-01-28 15:15:20.500395;2017-08-04 00:00:00;2017-08-04;;1;"{""Plastic:5 m3""}";{Plastic:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000775917;0363200000235974;0363300000004382;3594;5;3;7;3;Pieter Postsingel;42;;;1067AN;Amsterdam;2010-09-09
114889.685|488466.116;false;POINT(114889.685304683 488466.115669942);52.38259015;4.79808020;2020-01-28 15:15:20.500395;2017-08-02 00:00:00;2017-08-02;;1;"{""Rest:5 m3"",""Glas:4 m3"",""Papier:5 m3"",""Plastic:5 m3""}";{Rest:1,Glas:1,Papier:1,Plastic:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000002648;7;Adriaan Dorsmanstraat;Weg;2014-01-10;0363010000571259;0363200000034006;0363300000002737;3594;8;3;7;3;Antoon Keldermansstraat;16;;;1067BD;Amsterdam;2010-09-09
114892.313|485325.990;false;POINT(114892.313491127 485325.989598725);52.35436945;4.79849345;2020-01-28 15:15:20.500395;2013-11-20 00:00:00;2013-11-20;;1;"{""Rest:10 m3""}";{Rest:2};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000005693;7;Roosje Vosstraat;Weg;2014-01-10;0363010000876119;0363200000334310;0363300000004933;3594;5;3;7;3;Wolbrantskerkweg;136;;;1069DG;Amsterdam;2010-09-09
114896.634|488087.964;true;POINT(114896.63426384 488087.96427561);52.37919215;4.79822740;2020-01-28 15:15:20.500395;2017-11-15 00:00:00;2017-11-15;;1;"{""Rest:10 m3""}";{Rest:2};3630000000435;2;Buurt 8;F78c;2010-05-01;BU03637802;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000002623;7;Aalbersestraat;Weg;2014-01-10;0363010000557273;0363200000020132;0363300000002623;3594;7;3;7;3;Aalbersestraat;200;;;1067GL;Amsterdam;2010-09-09
114896.656|486209.883;false;POINT(114896.656256908 486209.883387722);52.36231350;4.79845180;2020-01-28 15:15:20.500395;2015-11-02 00:00:00;2015-11-02;;1;"{""Papier:3 m3""}";{Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003867;7;Nieuwe Laan;Weg;2014-01-10;0363010000999361;0363200000479852;0363300000004883;3594;5;3;7;3;Wildeman;101;;;1068SL;Amsterdam;2010-09-09
114897.221|488097.169;true;POINT(114897.221144633 488097.169274958);52.37927492;4.79823492;2020-01-28 15:15:20.500395;2017-11-15 00:00:00;2017-11-15;;1;"{""Glas:4 m3"",""Papier:5 m3"",""Plastic:5 m3""}";{Glas:1,Papier:1,Plastic:1};3630000000435;2;Buurt 8;F78c;2010-05-01;BU03637802;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000004452;7;Sam van Houtenstraat;Weg;2014-01-10;0363010012111640;0363200012113368;0363300000002623;3594;9;3;7;3;Aalbersestraat;244;A;;1067GM;Amsterdam;2017-08-17
114899.739|486498.397;false;POINT(114899.739170854 486498.396694902);52.36490665;4.79846265;2020-01-28 15:15:20.500395;2014-06-20 00:00:00;2014-06-20;;1;"{""Glas:3 m3"",""Papier:5 m3""}";{Glas:1,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004724;7;Ookmeerweg;Weg;2014-01-10;0363010000762183;0363200000222440;0363300000004724;3594;12;3;7;3;Ookmeerweg;216;;1;1068AZ;Amsterdam;2018-11-02
114904.358|487798.316;false;POINT(114904.35846031 487798.316371932);52.37658960;4.79837540;2020-01-28 15:15:20.500395;2017-04-25 00:00:00;2017-04-25;;1;"{""Rest:10 m3""}";{Rest:2};3630000000859;2;Buurt 6;F78a;2010-05-01;BU03637800;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000004308;7;Mendes da Costahof;Weg;2014-01-10;0363010000741509;0363200000202114;0363300000004308;3594;9;6;7;3;Mendes da Costahof;48;;;1067ZN;Amsterdam;2017-06-07
114906.095|488021.721;false;POINT(114906.095482672 488021.72080532);52.37859750;4.79837425;2020-01-28 15:15:20.500395;2018-11-30 00:00:00;2018-11-30;;1;"{""Rest:10 m3""}";{Rest:2};3630000000435;2;Buurt 8;F78c;2010-05-01;BU03637802;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000557281;0363200000020140;0363300000002623;3594;10;3;7;3;Aalbersestraat;216;;;1067GM;Amsterdam;2013-02-04
114908.000|487946.832;false;POINT(114907.999664597 487946.831902387);52.37792460;4.79841115;2020-01-28 15:15:20.500395;2018-11-26 00:00:00;2018-11-26;;1;"{""Rest:10 m3""}";{Rest:2};3630000000435;2;Buurt 8;F78c;2010-05-01;BU03637802;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000004143;7;Leenhofstraat;Weg;2014-01-10;0363010000557243;0363200000020102;0363300000002623;3594;9;3;7;3;Aalbersestraat;140;;;1067GJ;Amsterdam;2013-02-04
114911.698|486459.779;false;POINT(114911.698136671 486459.779018173);52.36456046;4.79864283;2020-01-28 15:15:20.500395;2014-06-21 00:00:00;2014-06-21;;1;"{""Rest:10 m3"",""Papier:5 m3""}";{Rest:2,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004977;7;Sonderbuur;Weg;2014-01-10;0363010000814090;0363200000272544;0363300000004977;3594;12;3;7;3;Sonderbuur;4;;1;1068AH;Amsterdam;2018-11-02
114911.977|485938.968;false;POINT(114911.976625456 485938.968221254);52.35987985;4.79870900;2020-01-28 15:15:20.500395;2014-11-20 00:00:00;2014-11-20;;1;"{""Rest:5 m3"",""Papier:3 m3""}";{Rest:1,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000668145;0363200000130122;0363300000003562;3594;12;3;7;3;Hoekenes;22;;1;1068MT;Amsterdam;2018-11-02
114912.608|484851.045;false;POINT(114912.608388637 484851.04477731);52.35010250;4.79884792;2020-01-28 15:15:20.500395;2013-11-02 00:00:00;2013-11-02;;1;"{""Rest:10 m3"",""Papier:5 m3"",""Plastic:4 m3"",""Textiel:3 m3""}";{Rest:2,Papier:1,Plastic:1,Textiel:1};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000001983;7;Jan van Zutphenstraat;Weg;2014-01-10;0363010001957356;0363200000527782;0363300000001983;3594;7;3;7;3;Jan van Zutphenstraat;501;;;1069RS;Amsterdam;2013-02-23
114914.084|484995.852;false;POINT(114914.083739741 484995.852074484);52.35140403;4.79885232;2020-01-28 15:15:20.500395;2013-03-13 00:00:00;2013-03-13;;1;"{""Rest:15 m3"",""Glas:3 m3"",""Papier:3 m3""}";{Rest:3,Glas:1,Papier:1};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003289;7;Domela Nieuwenhuisstraat;Weg;2014-01-10;0363010001963893;0363200000527737;0363300000003289;3594;5;3;7;3;Domela Nieuwenhuisstraat;1;A;;1069SH;Amsterdam;2007-12-01
114921.622|488593.922;true;POINT(114921.621966048 488593.922195955);52.38374110;4.79853400;2020-01-28 15:15:20.500395;2017-08-04 00:00:00;2017-08-04;;1;"{""Rest:5 m3""}";{Rest:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000775917;0363200000235974;0363300000004382;3594;5;3;7;3;Pieter Postsingel;42;;;1067AN;Amsterdam;2010-09-09
114921.875|486364.021;false;POINT(114921.87473152 486364.021224987);52.36370061;4.79880364;2020-01-28 15:15:20.500395;2014-03-09 00:00:00;2014-03-09;;1;"{""Rest:10 m3"",""Papier:5 m3""}";{Rest:2,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004977;7;Sonderbuur;Weg;2014-01-10;0363010000814189;0363200000272643;0363300000004977;3594;5;3;7;3;Sonderbuur;30;;;1068AK;Amsterdam;2010-09-09
114925.037|485237.019;false;POINT(114925.037117396 485237.018530407);52.35357224;4.79898435;2020-01-28 15:15:20.500395;2018-03-09 00:00:00;2018-03-09;;1;"{""Rest:10 m3"",""Glas:5 m3"",""Papier:5 m3"",""Plastic:5 m3""}";{Rest:2,Glas:1,Papier:1,Plastic:1};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003437;7;Jan Oudegeeststraat;Weg;2014-01-10;0363010001965009;0363200000535379;0363300000004038;3594;8;3;7;3;Koos Vorrinkweg;62;;;1069JR;Amsterdam;2013-02-24
114925.473|487795.163;false;POINT(114925.472556467 487795.162888614);52.37656280;4.79868584;2020-01-28 15:15:20.500395;2019-04-01 00:00:00;2019-04-01;;1;"{""Brood:0 m3""}";{Brood:2};3630000000859;2;Buurt 6;F78a;2010-05-01;BU03637800;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000004308;7;Mendes da Costahof;Weg;2014-01-10;0363010000741504;0363200000202109;0363300000004308;3594;10;6;7;3;Mendes da Costahof;38;;;1067ZN;Amsterdam;2017-06-07
114931.098|487660.470;false;POINT(114931.097750223 487660.469658091);52.37535270;4.79878450;2020-01-28 15:15:20.500395;2019-02-22 00:00:00;2019-02-22;;1;"{""Rest:10 m3""}";{Rest:2};3630000000434;2;Buurt 7;F78b;2010-05-01;BU03637801;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000002963;8;Blusséstraat;Weg;2014-01-10;0363010012091081;0363200012092474;0363300000003227;3594;16;7;7;3;De Savornin Lohmanstraat;557;;;1067PV;Amsterdam;2016-06-28
114931.470|486092.938;false;POINT(114931.469659184 486092.938442334);52.36126504;4.79897680;2020-01-28 15:15:20.500395;2014-11-02 00:00:00;2014-11-02;;1;"{""Rest:10 m3"",""Papier:3 m3""}";{Rest:2,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003752;7;Groenehuyzen;Weg;2014-01-10;0363010000651634;0363200000113819;0363300000003752;3594;9;3;7;3;Groenehuyzen;10;;1;1068DR;Amsterdam;2018-11-02
114931.556|485295.573;false;POINT(114931.555639079 485295.572671953);52.35409895;4.79907305;2020-01-28 15:15:20.500395;2014-11-20 00:00:00;2014-11-20;;1;"{""Rest:5 m3"",""Papier:3 m3""}";{Rest:1,Papier:1};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000004933;7;Wolbrantskerkweg;Weg;2014-01-10;0363010000876257;0363200000334448;0363300000004933;3594;8;3;7;3;Wolbrantskerkweg;273;;;1069CW;Amsterdam;2013-02-10
114935.856|484927.515;false;POINT(114935.856187921 484927.514961258);52.35079145;4.79918000;2020-01-28 15:15:20.500395;2013-11-02 00:00:00;2013-11-02;;1;"{""Rest:10 m3""}";{Rest:2};3630000000451;2;Zuidwestkwadrant Osdorp Zuid;F82d;2010-05-01;BU03638203;3630012052025;2;Osdorp-Midden;F82;2010-05-01;WK036382;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003289;7;Domela Nieuwenhuisstraat;Weg;2014-01-10;0363010001994049;0363200001992985;0363300000003289;3594;10;4;7;3;Domela Nieuwenhuisstraat;118;;;1069SR;Amsterdam;2010-03-30
114950.621|487865.125;false;POINT(114950.621242644 487865.125335571);52.37719340;4.79904680;2020-01-28 15:15:20.500395;2017-11-19 00:00:00;2017-11-19;;1;"{""Rest:10 m3"",""Papier:5 m3"",""Plastic:5 m3""}";{Rest:2,Papier:1,Plastic:1};3630000000435;2;Buurt 8;F78c;2010-05-01;BU03637802;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000003719;7;Goeman Borgesiusstraat;Weg;2014-01-10;0363010000646854;0363200000109173;0363300000003719;3594;13;6;7;3;Goeman Borgesiusstraat;13;;;1067LP;Amsterdam;2018-11-22
114961.220|486000.016;false;POINT(114961.219727102 486000.015748331);52.36043209;4.79942459;2020-01-28 15:15:20.500395;2014-11-02 00:00:00;2014-11-02;;1;"{""Rest:10 m3"",""Papier:5 m3""}";{Rest:2,Papier:1};3630000000443;2;Wildeman;F81a;2010-05-01;BU03638100;3630012052026;2;Osdorp-Oost;F81;2010-05-01;WK036381;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003752;7;Groenehuyzen;Weg;2014-01-10;0363010000589374;0363200000051829;0363300000002961;3594;9;3;7;3;Blomwijckerpad;59;;1;1068DZ;Amsterdam;2018-11-02
114963.800|488427.388;false;POINT(114963.799840662 488427.387976801);52.38224751;4.79917333;2020-01-28 15:15:20.500395;2018-11-16 00:00:00;2018-11-16;;1;"{""Rest:5 m3""}";{Rest:1};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000004438;7;Ruys de Beerenbrouckstraat;Weg;2014-01-10;0363010000800544;0363200000259452;0363300000004438;3594;12;3;7;3;Ruys de Beerenbrouckstraat;161;;1;1067BW;Amsterdam;2018-11-02
114965.230|488349.609;false;POINT(114965.230060147 488349.6089522);52.38154860;4.79920360;2020-01-28 15:15:20.500395;2018-11-16 00:00:00;2018-11-16;;1;"{""Rest:10 m3""}";{Rest:2};3630000000436;2;Buurt 9;F78d;2010-05-01;BU03637803;3630012052043;2;Geuzenveld;F78;2010-05-01;WK036378;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000005;2;Geuzenveld, Slotermeer, Sloterdijken;DX06;2019-10-03;Amsterdam;2014-01-10;0363300000004177;7;Lieven de Keystraat;Weg;2014-01-10;0363010000609887;0363200000072154;0363300000003146;3594;12;3;7;3;Cornelis Outshoornstraat;37;;1;1067GX;Amsterdam;2018-11-02
