,distance,penalties,simple penalties
400,137.7171213296759,81.70881024702226,251091.451
401,136.6494356586518,80.6470245084509,251438.741
402,138.20136007826972,82.31230176465736,252708.03
403,135.1010317508804,79.3280828667019,249143.383
404,136.93235675681575,80.7316818455585,251180.22499999998
405,139.80405447310355,83.50280277935379,251242.54299999998
406,134.87952746198516,78.94536718524266,250794.331
407,136.94375649422835,80.98015032512853,251173.958
408,133.14145756836353,77.50027897068955,249964.473
409,136.67150168974734,80.6831338456837,249457.706
410,136.50584897409595,80.72506405858773,250285.18899999998
411,139.75916121042536,83.36035441974991,250630.38199999998
412,136.48105707866205,80.460674333554,251042.59
413,138.7451231387961,82.47415622101342,248256.139
414,139.32713335119877,83.23033121687821,249756.55100000004
415,136.18209612475928,80.35320273074068,249530.938
416,135.49271941756376,79.660719435627,251476.158
417,136.41509565911377,80.34922808694914,249736.97699999998
418,139.99380781921488,83.62805820374535,249497.305
419,137.033037858551,81.01367683382516,251854.78499999997
420,138.1682747454915,81.9406785854011,250817.91600000003
421,136.7127380904581,80.60408351539883,249738.852
422,138.0002240881063,81.91468398867683,250491.191
423,135.50933653159979,79.91109246067455,252732.636
424,137.9903490524685,81.82222885524189,251885.01499999998
425,140.11135563779263,83.85285638694967,251118.447
426,137.84546517698632,81.76693584754372,251874.185
427,137.19148337929613,81.16574487377817,249316.05
428,134.63430756406652,78.76502829043645,251638.539
429,139.01532527993638,82.66243415614055,251208.874
430,137.3950406872064,81.424191041554,251370.124
431,140.0755953863839,84.1264234734537,252311.648
432,138.3292072464218,82.17827204996279,251885.639
433,138.8238045989297,82.41104531203248,251172.05899999998
434,136.4743366033147,80.52482643879196,251641.609
435,137.38179716287678,81.37214649115317,250132.112
436,137.37595424831926,81.30431573671649,249274.61399999997
437,137.01618623890383,80.79554283106661,250106.47499999998
438,136.3530114469994,80.42380813961726,250761.157
439,137.47227264207453,81.6170539019386,251012.468
440,137.15878530362693,81.10148402721536,250482.816
441,136.9526843612025,80.68765277224024,249298.16099999996
442,136.10400732919135,80.03161231701758,250556.401
443,138.15238811554838,81.88936673822157,249958.29899999997
444,137.02315367287102,81.21252972491482,251886.89599999998
445,135.7632885907346,80.04867883635254,252196.905
446,138.07848895257243,82.19424720350494,250953.43000000002
447,138.77531526789744,82.90735767002258,251183.14
448,135.64037592557375,79.87718901833972,248825.26200000005
449,136.4342123537085,80.59733034747717,250695.30200000003
450,138.77872986289145,82.82707533489017,252459.245
451,135.0417557965365,78.77755032017679,249723.871
452,136.14535666365913,80.26612828457019,249848.39899999998
453,135.46175768860112,79.38226535746244,251181.443
454,136.68816776484965,80.88450558586305,252104.50500000003
455,138.0566462222206,81.97536763583798,249956.67100000003
456,136.8133522090299,80.76030059574168,249207.658
457,139.1905503925416,83.05448265642849,249857.56699999998
458,136.54089659421874,80.56766853013369,250779.56799999997
459,140.81394141050328,85.00284769404453,252287.462
460,137.39862213391152,81.29626928979562,250678.26799999998
461,136.22638377039397,80.51147821569023,252400.76900000003
462,136.77229341721727,81.08786847226837,250244.81600000002
463,138.4670399147735,82.12825253217824,249935.209
464,137.9873840349448,81.68222485037171,251013.933
465,137.31526926719536,81.44784864001261,251587.21699999998
466,137.06079511482838,80.9873526679133,251362.80699999997
467,138.2565231726887,82.13701784100911,249912.581
468,137.18576773579917,81.47306669202196,251824.134
469,135.230818098339,79.3432319632168,249986.30000000002
470,135.25285459623416,79.32639259541948,250545.35700000002
471,136.64897370981473,80.4603818333095,249677.163
472,136.28855049008243,80.34677755191635,249856.538
473,136.05899947211515,80.11751652753553,250613.56699999998
474,138.3834440100927,82.1730601927605,251001.663
475,137.54280329854788,81.52260123743736,249293.93
476,137.1826091954575,81.6271859962752,251545.188
477,138.21179991435494,82.21651081461036,250678.657
478,134.490690399256,78.54179898595181,249914.072
479,138.49320609727587,82.48745283902385,251546.60400000002
480,135.57649516784252,79.44426274189286,250536.94799999997
481,136.33700794398283,80.44560904121252,252026.113
482,134.32725466264782,78.27433026788768,251719.943
483,135.9858057671383,80.00071924786371,251949.953
484,137.36332518372484,81.51812930377828,250230.08999999997
485,138.0423473469833,82.0590758741681,252162.26200000002
